phase,layer,expert,load,matrix_ops,cycle_source,cycle_delta,run,source_file,line_number,cycles_per_token
prefill,26,2,11,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,995,0.0
prefill,26,3,11,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,996,0.0
prefill,26,4,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,997,
prefill,26,5,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,998,0.0
prefill,26,6,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,999,0.0
prefill,26,7,6,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1000,0.0
prefill,26,8,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1001,0.0
prefill,26,9,14,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1002,0.0
prefill,26,10,6,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1003,0.0
prefill,26,11,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1004,0.0
prefill,26,12,25,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1005,0.0
prefill,26,13,4,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1006,0.0
prefill,26,14,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1007,
prefill,26,15,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1008,0.0
prefill,27,0,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1009,0.0
prefill,27,1,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1010,0.0
prefill,27,2,16,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1011,0.0
prefill,27,3,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1012,
prefill,27,4,16,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1013,0.0
prefill,27,5,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1014,0.0
prefill,27,6,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1015,0.0
prefill,27,7,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1016,
prefill,27,8,8,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1017,0.0
prefill,27,9,13,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1018,0.0
prefill,27,10,13,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1019,0.0
prefill,27,11,24,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1020,0.0
prefill,27,12,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1021,0.0
prefill,27,13,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1022,0.0
prefill,27,14,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1023,0.0
prefill,27,15,9,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1024,0.0
prefill,28,0,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1025,
prefill,28,1,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1026,
prefill,28,2,7,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1027,0.0
prefill,28,3,14,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1028,0.0
prefill,28,4,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1029,
prefill,28,5,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1030,0.0
prefill,28,6,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1031,
prefill,28,7,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1032,0.0
prefill,28,8,25,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1033,0.0
prefill,28,9,23,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1034,0.0
prefill,28,10,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1035,0.0
prefill,28,11,13,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1036,0.0
prefill,28,12,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1037,0.0
prefill,28,13,10,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1038,0.0
prefill,28,14,7,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1039,0.0
prefill,28,15,8,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1040,0.0
prefill,29,0,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1041,0.0
prefill,29,1,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1042,0.0
prefill,29,2,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1043,
prefill,29,3,13,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1044,0.0
prefill,29,4,18,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1045,0.0
prefill,29,5,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1046,0.0
prefill,29,6,4,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1047,0.0
prefill,29,7,18,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1048,0.0
prefill,29,8,5,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1049,0.0
prefill,29,9,22,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1050,0.0
prefill,29,10,11,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1051,0.0
prefill,29,11,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1052,
prefill,29,12,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1053,0.0
prefill,29,13,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1054,0.0
prefill,29,14,6,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1055,0.0
prefill,29,15,6,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1056,0.0
prefill,30,0,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1057,0.0
prefill,30,1,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1058,0.0
prefill,30,2,2,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1059,0.0
prefill,30,3,7,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1060,0.0
prefill,30,4,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1061,
prefill,30,5,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1062,
prefill,30,6,18,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1063,0.0
prefill,30,7,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1064,
prefill,30,8,12,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1065,0.0
prefill,30,9,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1066,0.0
prefill,30,10,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1067,0.0
prefill,30,11,16,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1068,0.0
prefill,30,12,25,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1069,0.0
prefill,30,13,14,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1070,0.0
prefill,30,14,3,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1071,0.0
prefill,30,15,6,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1072,0.0
prefill,31,0,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1073,
prefill,31,1,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1074,0.0
prefill,31,2,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1075,
prefill,31,3,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1076,
prefill,31,4,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1077,
prefill,31,5,1,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1078,0.0
prefill,31,6,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1079,
prefill,31,7,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1080,
prefill,31,8,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1081,
prefill,31,9,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1082,
prefill,31,10,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1083,
prefill,31,11,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1084,
prefill,31,12,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1085,
prefill,31,13,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1086,
prefill,31,14,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1087,
prefill,31,15,0,0,rdtsc,0,run_001:phi-mini-expert.log,/home/classified56/llama.cpp/phi-mini-expert.log,1088,
