phase,layer,expert,load,matrix_ops,cycle_source,cycle_delta,run,source_file,line_number,cycles_per_token
prefill,12,3,16,3,rdtsc,66449460,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3257,4153091.25
prefill,12,4,9,3,rdtsc,37523933,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3258,4169325.888888889
prefill,12,5,1,3,rdtsc,4629297,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3259,4629297.0
prefill,12,6,27,3,rdtsc,112143333,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3260,4153456.777777778
prefill,12,7,5,3,rdtsc,21467104,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3261,4293420.8
prefill,12,8,1,3,rdtsc,4628302,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3262,4628302.0
prefill,12,9,21,3,rdtsc,88283030,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3263,4203953.80952381
prefill,12,10,3,3,rdtsc,12737062,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3264,4245687.333333333
prefill,12,11,9,3,rdtsc,37683005,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3265,4187000.5555555555
prefill,12,12,3,3,rdtsc,12770084,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3266,4256694.666666667
prefill,12,13,4,3,rdtsc,16762097,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3267,4190524.25
prefill,12,14,30,3,rdtsc,124435650,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3268,4147855.0
prefill,12,15,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3269,
prefill,12,16,43,3,rdtsc,178769738,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3270,4157435.7674418604
prefill,12,17,11,3,rdtsc,45742542,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3271,4158412.909090909
prefill,12,18,14,3,rdtsc,58393459,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3272,4170961.3571428573
prefill,12,19,19,3,rdtsc,78989602,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3273,4157347.4736842103
prefill,12,20,15,3,rdtsc,62325755,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3274,4155050.3333333335
prefill,12,21,1,3,rdtsc,4618089,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3275,4618089.0
prefill,12,22,8,3,rdtsc,33388490,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3276,4173561.25
prefill,12,23,18,3,rdtsc,75272032,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3277,4181779.5555555555
prefill,12,24,23,3,rdtsc,95484028,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3278,4151479.4782608696
prefill,12,25,2,3,rdtsc,8577283,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3279,4288641.5
prefill,12,26,42,3,rdtsc,174491485,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3280,4154559.1666666665
prefill,12,27,1,3,rdtsc,4629089,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3281,4629089.0
prefill,12,28,19,3,rdtsc,79038959,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3282,4159945.210526316
prefill,12,29,28,3,rdtsc,116553275,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3283,4162616.964285714
prefill,12,30,7,3,rdtsc,29160471,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3284,4165781.5714285714
prefill,12,31,2,3,rdtsc,8730932,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3285,4365466.0
prefill,13,0,9,3,rdtsc,38141646,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3286,4237960.666666667
prefill,13,1,10,3,rdtsc,41779591,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3287,4177959.1
prefill,13,2,16,3,rdtsc,66435262,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3288,4152203.875
prefill,13,3,10,3,rdtsc,41563141,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3289,4156314.1
prefill,13,4,1,3,rdtsc,4631835,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3290,4631835.0
prefill,13,5,1,3,rdtsc,4638081,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3291,4638081.0
prefill,13,6,36,3,rdtsc,150114585,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3292,4169849.5833333335
prefill,13,7,10,3,rdtsc,41869563,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3293,4186956.3
prefill,13,8,14,3,rdtsc,60057540,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3294,4289824.285714285
prefill,13,9,1,3,rdtsc,4637644,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3295,4637644.0
prefill,13,10,1,3,rdtsc,4635286,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3296,4635286.0
prefill,13,11,8,3,rdtsc,33778281,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3297,4222285.125
prefill,13,12,6,3,rdtsc,25085576,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3298,4180929.3333333335
prefill,13,13,6,3,rdtsc,25193151,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3299,4198858.5
prefill,13,14,15,3,rdtsc,62548278,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3300,4169885.2
prefill,13,15,36,3,rdtsc,150730090,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3301,4186946.9444444445
prefill,13,16,4,3,rdtsc,16877274,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3302,4219318.5
prefill,13,17,5,3,rdtsc,21072577,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3303,4214515.4
prefill,13,18,1,3,rdtsc,4625383,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3304,4625383.0
prefill,13,19,26,3,rdtsc,108255041,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3305,4163655.423076923
prefill,13,20,9,3,rdtsc,37640097,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3306,4182233.0
prefill,13,21,16,3,rdtsc,67229838,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3307,4201864.875
prefill,13,22,1,3,rdtsc,4632564,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3308,4632564.0
prefill,13,23,37,3,rdtsc,153815946,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3309,4157187.7297297297
prefill,13,24,46,3,rdtsc,191849668,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3310,4170644.9565217393
prefill,13,25,2,3,rdtsc,8565618,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3311,4282809.0
prefill,13,26,11,3,rdtsc,45741655,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3312,4158332.272727273
prefill,13,27,1,3,rdtsc,4633293,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3313,4633293.0
prefill,13,28,55,3,rdtsc,228501755,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3314,4154577.3636363638
prefill,13,29,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3315,
prefill,13,30,20,3,rdtsc,83480753,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3316,4174037.65
prefill,13,31,42,3,rdtsc,174868483,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3317,4163535.3095238097
prefill,14,0,9,3,rdtsc,37550440,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3318,4172271.111111111
prefill,14,1,4,3,rdtsc,16775018,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3319,4193754.5
prefill,14,2,3,3,rdtsc,12677368,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3320,4225789.333333333
prefill,14,3,1,3,rdtsc,4623417,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3321,4623417.0
prefill,14,4,22,3,rdtsc,91313804,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3322,4150627.4545454546
prefill,14,5,30,3,rdtsc,125503578,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3323,4183452.6
prefill,14,6,38,3,rdtsc,158055442,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3324,4159353.736842105
prefill,14,7,5,3,rdtsc,21033842,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3325,4206768.4
prefill,14,8,6,3,rdtsc,25056542,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3326,4176090.3333333335
prefill,14,9,19,3,rdtsc,79282287,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3327,4172751.947368421
prefill,14,10,40,3,rdtsc,166196129,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3328,4154903.225
prefill,14,11,13,3,rdtsc,54218597,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3329,4170661.3076923075
prefill,14,12,7,3,rdtsc,29229305,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3330,4175615.0
prefill,14,13,2,3,rdtsc,8558441,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3331,4279220.5
prefill,14,14,4,3,rdtsc,16770865,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3332,4192716.25
prefill,14,15,19,3,rdtsc,79113667,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3333,4163877.210526316
prefill,14,16,10,3,rdtsc,41598154,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3334,4159815.4
prefill,14,17,11,3,rdtsc,46273280,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3335,4206661.818181818
prefill,14,18,4,3,rdtsc,17723365,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3336,4430841.25
prefill,14,19,34,3,rdtsc,143089872,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3337,4208525.647058823
prefill,14,20,9,3,rdtsc,37654421,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3338,4183824.5555555555
prefill,14,21,42,3,rdtsc,175100802,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3339,4169066.714285714
prefill,14,22,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3340,
prefill,14,23,26,3,rdtsc,107938890,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3341,4151495.769230769
prefill,14,24,2,3,rdtsc,8619089,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3342,4309544.5
prefill,14,25,16,3,rdtsc,66567953,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3343,4160497.0625
prefill,14,26,30,3,rdtsc,124636404,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3344,4154546.8
prefill,14,27,4,3,rdtsc,17031099,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3345,4257774.75
prefill,14,28,11,3,rdtsc,45777916,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3346,4161628.727272727
prefill,14,29,10,3,rdtsc,41789816,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3347,4178981.6
prefill,14,30,16,3,rdtsc,66544217,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3348,4159013.5625
prefill,14,31,9,3,rdtsc,37586988,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3349,4176332.0
prefill,15,0,33,3,rdtsc,137504527,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3350,4166803.8484848486
prefill,15,1,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3351,
prefill,15,2,31,3,rdtsc,129067306,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3352,4163461.4838709678
prefill,15,3,12,3,rdtsc,50049919,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3353,4170826.5833333335
prefill,15,4,1,3,rdtsc,4617597,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3354,4617597.0
prefill,15,5,33,3,rdtsc,137161360,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3355,4156404.8484848486
prefill,15,6,10,3,rdtsc,42144972,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3356,4214497.2
prefill,15,7,1,3,rdtsc,4631342,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3357,4631342.0
prefill,15,8,15,3,rdtsc,62343075,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3358,4156205.0
prefill,15,9,9,3,rdtsc,37608311,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3359,4178701.222222222
prefill,15,10,39,3,rdtsc,162128277,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3360,4157135.3076923075
prefill,15,11,12,3,rdtsc,50369007,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3361,4197417.25
prefill,15,12,39,3,rdtsc,162204694,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3362,4159094.717948718
prefill,15,13,10,3,rdtsc,41713055,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3363,4171305.5
prefill,15,14,19,3,rdtsc,79192352,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3364,4168018.5263157897
prefill,15,15,4,3,rdtsc,16774676,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3365,4193669.0
prefill,15,16,5,3,rdtsc,21358316,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3366,4271663.2
prefill,15,17,7,3,rdtsc,29220627,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3367,4174375.285714286
prefill,15,18,5,3,rdtsc,21064677,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3368,4212935.4
prefill,15,19,1,3,rdtsc,4631098,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3369,4631098.0
prefill,15,20,8,3,rdtsc,33442823,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3370,4180352.875
prefill,15,21,16,3,rdtsc,66639974,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3371,4164998.375
prefill,15,22,4,3,rdtsc,16783765,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3372,4195941.25
prefill,15,23,10,3,rdtsc,41597855,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3373,4159785.5
prefill,15,24,29,3,rdtsc,120756017,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3374,4164000.5862068967
prefill,15,25,16,3,rdtsc,66490306,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3375,4155644.125
prefill,15,26,26,3,rdtsc,107968078,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3376,4152618.3846153845
prefill,15,27,28,3,rdtsc,116462005,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3377,4159357.3214285714
prefill,15,28,5,3,rdtsc,21050496,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3378,4210099.2
prefill,15,29,8,3,rdtsc,33356837,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3379,4169604.625
prefill,15,30,10,3,rdtsc,41641433,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3380,4164143.3
prefill,15,31,10,3,rdtsc,41597144,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3381,4159714.4
prefill,16,0,7,3,rdtsc,29227834,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3382,4175404.8571428573
prefill,16,1,37,3,rdtsc,153760604,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3383,4155692.0
prefill,16,2,14,3,rdtsc,58423268,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3384,4173090.5714285714
prefill,16,3,13,3,rdtsc,54106361,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3385,4162027.769230769
prefill,16,4,7,3,rdtsc,29294492,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3386,4184927.4285714286
prefill,16,5,1,3,rdtsc,4627566,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3387,4627566.0
prefill,16,6,32,3,rdtsc,132848388,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3388,4151512.125
prefill,16,7,17,3,rdtsc,71197362,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3389,4188080.117647059
prefill,16,8,11,3,rdtsc,45795136,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3390,4163194.1818181816
prefill,16,9,36,3,rdtsc,149425533,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3391,4150709.25
prefill,16,10,17,3,rdtsc,70693997,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3392,4158470.411764706
prefill,16,11,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3393,
prefill,16,12,5,3,rdtsc,21051385,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3394,4210277.0
prefill,16,13,1,3,rdtsc,4623364,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3395,4623364.0
prefill,16,14,24,3,rdtsc,99634000,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3396,4151416.6666666665
prefill,16,15,39,3,rdtsc,162325409,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3397,4162189.9743589745
prefill,16,16,2,3,rdtsc,8552228,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3398,4276114.0
prefill,16,17,3,3,rdtsc,12643376,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3399,4214458.666666667
prefill,16,18,8,3,rdtsc,33261651,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3400,4157706.375
prefill,16,19,19,3,rdtsc,78922713,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3401,4153827.0
prefill,16,20,14,3,rdtsc,58389988,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3402,4170713.4285714286
prefill,16,21,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3403,
prefill,16,22,34,3,rdtsc,141394022,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3404,4158647.705882353
prefill,16,23,6,3,rdtsc,25073818,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3405,4178969.6666666665
prefill,16,24,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3406,
prefill,16,25,7,3,rdtsc,29231315,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3407,4175902.1428571427
prefill,16,26,21,3,rdtsc,87295670,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3408,4156936.6666666665
prefill,16,27,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3409,
prefill,16,28,14,3,rdtsc,58442109,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3410,4174436.3571428573
prefill,16,29,5,3,rdtsc,21064643,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3411,4212928.6
prefill,16,30,31,3,rdtsc,128835454,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3412,4155982.3870967743
prefill,16,31,31,3,rdtsc,129029673,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3413,4162247.5161290322
prefill,17,0,3,3,rdtsc,12652565,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3414,4217521.666666667
prefill,17,1,3,3,rdtsc,12656011,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3415,4218670.333333333
prefill,17,2,19,3,rdtsc,79009037,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3416,4158370.3684210526
prefill,17,3,1,3,rdtsc,4633122,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3417,4633122.0
prefill,17,4,17,3,rdtsc,70785960,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3418,4163880.0
prefill,17,5,7,3,rdtsc,29307682,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3419,4186811.714285714
prefill,17,6,3,3,rdtsc,12766688,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3420,4255562.666666667
prefill,17,7,7,3,rdtsc,29239532,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3421,4177076.0
prefill,17,8,17,3,rdtsc,70833609,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3422,4166682.882352941
prefill,17,9,7,3,rdtsc,29255223,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3423,4179317.5714285714
prefill,17,10,16,3,rdtsc,66405386,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3424,4150336.625
prefill,17,11,20,3,rdtsc,83683747,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3425,4184187.35
prefill,17,12,35,3,rdtsc,145489574,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3426,4156844.9714285713
prefill,17,13,6,3,rdtsc,25064003,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3427,4177333.8333333335
prefill,17,14,13,3,rdtsc,54102342,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3428,4161718.6153846155
prefill,17,15,21,3,rdtsc,87573825,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3429,4170182.1428571427
prefill,17,16,41,3,rdtsc,170176917,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3430,4150656.512195122
prefill,17,17,21,3,rdtsc,87323731,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3431,4158272.904761905
prefill,17,18,29,3,rdtsc,120315094,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3432,4148796.3448275863
prefill,17,19,3,3,rdtsc,12656003,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3433,4218667.666666667
prefill,17,20,3,3,rdtsc,12634970,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3434,4211656.666666667
prefill,17,21,12,3,rdtsc,49888189,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3435,4157349.0833333335
prefill,17,22,10,3,rdtsc,41719920,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3436,4171992.0
prefill,17,23,14,3,rdtsc,58296911,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3437,4164065.0714285714
prefill,17,24,37,3,rdtsc,153589655,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3438,4151071.756756757
prefill,17,25,7,3,rdtsc,29186803,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3439,4169543.285714286
prefill,17,26,4,3,rdtsc,16779461,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3440,4194865.25
prefill,17,27,14,3,rdtsc,58413528,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3441,4172394.8571428573
prefill,17,28,33,3,rdtsc,137129263,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3442,4155432.212121212
prefill,17,29,26,3,rdtsc,108237526,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3443,4162981.769230769
prefill,17,30,1,3,rdtsc,4634302,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3444,4634302.0
prefill,17,31,6,3,rdtsc,25102319,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3445,4183719.8333333335
prefill,18,0,7,3,rdtsc,29252505,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3446,4178929.285714286
prefill,18,1,6,3,rdtsc,25066965,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3447,4177827.5
prefill,18,2,12,3,rdtsc,49885940,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3448,4157161.6666666665
prefill,18,3,9,3,rdtsc,37573445,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3449,4174827.222222222
